Date (UTC),Time (UTC),Latitude,Longitude,Heading,Speed (kn),Port
2021-08-15,15:30,52.58365,5.36677,155.6,0.0,"Harlingen, Netherlands"
2021-08-15,15:30,52.58365,5.36677,155.6,0.0,"Harlingen, Netherlands"
2021-08-15,15:30,52.58365,5.36677,155.6,0.0,"Harlingen, Netherlands"
2021-08-15,15:30,52.58365,5.36677,155.6,0.0,"Harlingen, Netherlands"
2021-08-15,15:30,52.58365,5.36677,155.6,0.0,"Harlingen, Netherlands"
2021-08-15,15:30,52.58365,5.36677,155.6,0.0,"Harlingen, Netherlands"
2021-08-15,15:30,52.58365,5.36677,155.6,0.0,"Harlingen, Netherlands"
2021-08-15,15:30,52.58365,5.36677,155.6,0.0,"Harlingen, Netherlands"
2021-08-15,15:30,52.58365,5.36677,155.6,0.0,"Harlingen, Netherlands"
2021-08-15,15:30,52.58365,5.36677,155.6,0.0,"Harlingen, Netherlands"
2021-08-15,15:30,52.58365,5.36677,155.6,0.0,"Harlingen, Netherlands"
2021-08-15,15:30,52.58365,5.36677,155.6,0.0,"Harlingen, Netherlands"
2021-08-15,15:30,52.58365,5.36677,155.6,0.0,"Harlingen, Netherlands"
2021-08-15,15:30,52.58365,5.36677,155.6,0.0,"Harlingen, Netherlands"
2021-08-15,15:30,52.58365,5.36677,155.6,0.0,"Harlingen, Netherlands"
2021-08-15,15:30,52.58365,5.36677,155.6,0.0,"Harlingen, Netherlands"
2021-08-15,15:30,52.58365,5.36677,155.6,0.0,"Harlingen, Netherlands"
2021-08-15,15:30,52.58365,5.36677,155.6,0.0,"Harlingen, Netherlands"
2021-08-15,15:30,52.58365,5.36677,155.6,0.0,"Harlingen, Netherlands"
2021-08-15,15:30,52.58365,5.36677,155.6,0.0,"Harlingen, Netherlands"
2021-08-15,15:30,52.58365,5.36677,155.6,0.0,"Harlingen, Netherlands"
2021-08-15,15:30,52.58365,5.36677,155.6,0.0,"Harlingen, Netherlands"
2021-08-15,15:30,52.58365,5.36677,155.6,0.0,"Harlingen, Netherlands"
2021-08-15,15:30,52.58365,5.36677,155.6,0.0,"Harlingen, Netherlands"
2021-08-15,15:30,52.58365,5.36677,155.6,0.0,"Harlingen, Netherlands"
2021-08-15,15:30,52.58365,5.36677,155.6,0.0,"Harlingen, Netherlands"
2021-08-15,15:30,52.58365,5.36677,155.6,0.0,"Harlingen, Netherlands"
2021-08-15,15:30,52.58365,5.36677,155.6,0.0,"Harlingen, Netherlands"
2021-08-15,15:30,52.58365,5.36677,155.6,0.0,"Harlingen, Netherlands"
